date,co2
2019/5/22,12.6164875
2019/5/23,12.7817921
2019/5/24,13.2053103
2019/5/25,12.3041459
2019/5/26,11.99522
2019/5/27,11.7812224
2019/5/28,13.0723132
2019/5/29,13.4574577
2019/5/30,13.5287049
2019/5/31,13.7051979
2019/6/1,12.5154641
2019/6/2,12.1394466
2019/6/3,12.8800851
2019/6/4,12.8176207
2019/6/5,13.2125684
2019/6/6,13.5663337
2019/6/7,13.4906585
2019/6/8,12.2993814
2019/6/9,11.6887734
2019/6/10,12.7237899
2019/6/11,12.7279545
2019/6/12,12.5196426
2019/6/13,12.5686765
2019/6/14,12.3129062
2019/6/15,12.1025377
2019/6/16,12.0392917
2019/6/17,13.238258
2019/6/18,13.3439858
2019/6/19,13.5047975
2019/6/20,13.2667582
2019/6/21,13.1561272
2019/6/22,12.4656018
2019/6/23,12.2526517
2019/6/24,13.1900732
2019/6/25,13.434828
2019/6/26,13.7680814
2019/6/27,13.9479312
2019/6/28,14.2808783
2019/6/29,13.8287898
2019/6/30,13.2104654
2019/7/1,13.5318199
2019/7/2,13.7901473
2019/7/3,13.7806797
2019/7/4,12.7490124
2019/7/5,13.7661487
2019/7/6,13.5463778
2019/7/7,13.218887
2019/7/8,13.6519959
2019/7/9,13.8258878
2019/7/10,14.2526097
2019/7/11,14.4431517
2019/7/12,14.3942509
2019/7/13,14.0791644
2019/7/14,13.6872226
2019/7/15,14.278431
2019/7/16,14.4184525
2019/7/17,14.4792058
2019/7/18,14.2781532
2019/7/19,14.8498236
2019/7/20,14.2185986
2019/7/21,13.8772662
2019/7/22,13.9914686
2019/7/23,13.6514256
2019/7/24,13.6430979
2019/7/25,13.4467501
2019/7/26,13.9006907
2019/7/27,13.5819201
2019/7/28,13.3277097
2019/7/29,14.2253324
2019/7/30,14.2567056
2019/7/31,14.02979
2019/8/1,14.217258
2019/8/2,14.3436214
2019/8/3,14.0214792
2019/8/4,13.7078675
2019/8/5,14.3667296
2019/8/6,14.5765085
2019/8/7,14.4231422
2019/8/8,14.0922022
2019/8/9,14.502138
2019/8/10,13.665295
2019/8/11,13.2221866
2019/8/12,14.3225999
2019/8/13,14.6183164
2019/8/14,14.5170102
2019/8/15,14.3515139
2019/8/16,14.4477095
2019/8/17,13.8085175
2019/8/18,13.518333
2019/8/19,14.4693003
2019/8/20,14.4443686
2019/8/21,14.4131215
2019/8/22,14.2794631
2019/8/23,13.8900455
2019/8/24,12.8332526
2019/8/25,12.2681827
2019/8/26,13.1338335
2019/8/27,13.2243278
2019/8/28,13.501159
2019/8/29,13.2974968
2019/8/30,13.6651188
2019/8/31,12.9922599
2019/9/1,12.801847
2019/9/2,13.1006072
2019/9/3,13.4783375
2019/9/4,14.0403155
2019/9/5,13.847635
2019/9/6,14.0334341
2019/9/7,13.2000586
2019/9/8,12.6239795
2019/9/9,13.2051865
2019/9/10,13.5097312
2019/9/11,13.8125842
2019/9/12,13.8752926
2019/9/13,14.0388592
2019/9/14,13.0897756
2019/9/15,12.9452445
2019/9/16,13.5972865
2019/9/17,13.3499599
2019/9/18,13.2980528
2019/9/19,13.1973467
2019/9/20,13.2654971
2019/9/21,12.4752885
2019/9/22,12.5363918
2019/9/23,13.2703894
2019/9/24,12.8478572
2019/9/25,12.8845269
2019/9/26,13.0126406
2019/9/27,13.0802589
2019/9/28,12.6151474
2019/9/29,12.0245829
2019/9/30,12.7759515
2019/10/1,14.025784
2019/10/2,14.426454
2019/10/3,14.2482015
2019/10/4,14.144558
2019/10/5,12.9050199
2019/10/6,12.2986175
2019/10/7,12.943252
2019/10/8,12.5455684
2019/10/9,12.4469334
2019/10/10,12.8665555
2019/10/11,12.8042278
2019/10/12,12.2119528
2019/10/13,11.8211945
2019/10/14,13.7672676
2019/10/15,12.5446731
2019/10/16,12.713215
2019/10/17,12.6158246
2019/10/18,12.5991409
2019/10/19,12.4399608
2019/10/20,11.5840466
2019/10/21,12.1556972
2019/10/22,12.3723364
2019/10/23,12.3450264
2019/10/24,12.8393658
2019/10/25,13.1086062
2019/10/26,12.3031882
2019/10/27,11.6122271
2019/10/28,12.9231758
2019/10/29,13.3201328
2019/10/30,13.0302734
2019/10/31,13.5548463
2019/11/1,14.1314136
2019/11/2,13.7181029
2019/11/3,12.7162216
2019/11/4,13.6154085
2019/11/5,13.8529277
2019/11/6,13.7448602
2019/11/7,14.3572407
2019/11/8,15.398364
2019/11/9,14.5894392
2019/11/10,13.2425761
2019/11/11,13.8384939
2019/11/12,16.0602417
2019/11/13,16.7747949
2019/11/14,16.2065951
2019/11/15,15.3011918
2019/11/16,14.2352729
2019/11/17,14.0069815
2019/11/18,14.4772197
2019/11/19,14.2617658
2019/11/20,13.6370653
2019/11/21,13.7511864
2019/11/22,14.3161789
2019/11/23,14.0666592
2019/11/24,13.2636335
2019/11/25,13.6390214
2019/11/26,13.6705182
2019/11/27,13.8751189
2019/11/28,13.7320824
2019/11/29,14.05648
2019/11/30,13.3704381
2019/12/1,13.6356612
2019/12/2,14.9727532
2019/12/3,14.9332842
2019/12/4,14.7012557
2019/12/5,14.3068712
2019/12/6,14.6207767
2019/12/7,13.8761728
2019/12/8,13.5522136
2019/12/9,13.3845928
2019/12/10,14.4393806
2019/12/11,15.6981492
2019/12/12,15.8070065
2019/12/13,15.4407801
2019/12/14,14.2353702
2019/12/15,14.0261926
2019/12/16,15.0101972
2019/12/17,15.5356465
2019/12/18,16.0373299
2019/12/19,16.5074065
2019/12/20,16.3294984
2019/12/21,15.1519117
2019/12/22,14.4831502
2019/12/23,14.4895181
2019/12/24,13.3362716
2019/12/25,12.8261704
2019/12/26,13.5605585
2019/12/27,13.6757533
2019/12/28,13.0297226
2019/12/29,12.2632476
2019/12/30,12.6396851
2019/12/31,14.2398524
2020/1/1,12.7174383
2020/1/2,13.9521633
2020/1/3,13.8579832
2020/1/4,13.3435674
2020/1/5,13.0293711
2020/1/6,14.2815444
2020/1/7,14.3416591
2020/1/8,14.1951193
2020/1/9,14.3880827
2020/1/10,13.6057372
2020/1/11,12.4601666
2020/1/12,12.687959
2020/1/13,13.9109866
2020/1/14,13.8557847
2020/1/15,13.2635994
2020/1/16,14.487295
2020/1/17,15.4686522
2020/1/18,14.1987417
2020/1/19,14.4752112
2020/1/20,16.9672887
2020/1/21,16.6082055
2020/1/22,15.6698987
2020/1/23,15.4262362
2020/1/24,14.8533114
2020/1/25,13.725786
2020/1/26,13.4493898
2020/1/27,14.3469831
2020/1/28,14.5222846
2020/1/29,15.2774034
2020/1/30,15.8905054
2020/1/31,15.5425366
2020/2/1,13.5046621
2020/2/2,12.0055716
2020/2/3,12.8392333
2020/2/4,13.2692809
2020/2/5,14.4764377
2020/2/6,14.8703297
2020/2/7,14.7720931
2020/2/8,14.1259521
2020/2/9,12.6485231
2020/2/10,14.2757762
2020/2/11,14.2346539
2020/2/12,14.567694
2020/2/13,15.2453112
2020/2/14,16.5634713
2020/2/15,15.2901032
2020/2/16,13.5742372
2020/2/17,13.3320084
2020/2/18,13.9993021
2020/2/19,15.1678787
2020/2/20,15.773752
2020/2/21,16.2898655
2020/2/22,14.4894442
2020/2/23,12.6444556
2020/2/24,13.2304808
2020/2/25,13.2352685
2020/2/26,13.6598916
2020/2/27,14.8461348
2020/2/28,15.2419897
2020/2/29,13.7644346
2020/3/1,12.312026
2020/3/2,12.9576459
2020/3/3,12.979487
2020/3/4,13.2019642
2020/3/5,13.3195144
2020/3/6,14.0833206
2020/3/7,13.1600476
2020/3/8,11.8476991
2020/3/9,12.4653589
2020/3/10,12.994346
2020/3/11,13.8660314
2020/3/12,13.7090492
2020/3/13,13.5346043
2020/3/14,13.5489329
2020/3/15,12.5780989
2020/3/16,14.1144383
2020/3/17,13.2950187
2020/3/18,12.8192516
2020/3/19,12.2099104
2020/3/20,11.8635428
2020/3/21,12.0233032
2020/3/22,11.5101804
2020/3/23,12.3967739
2020/3/24,11.9646761
2020/3/25,11.6976555
2020/3/26,11.3265074
2020/3/27,11.0644414
2020/3/28,9.6589562
2020/3/29,9.2846231
2020/3/30,10.450457
2020/3/31,11.0861447
2020/4/1,10.4220482
2020/4/2,10.426491
2020/4/3,10.4407088
2020/4/4,10.0970777
2020/4/5,9.3519905
2020/4/6,9.9084259
2020/4/7,10.0307116
2020/4/8,10.1814586
2020/4/9,10.3551164
2020/4/10,10.372806
2020/4/11,9.3039096
2020/4/12,8.3539904
2020/4/13,10.0169338
2020/4/14,11.0081484
2020/4/15,11.1095233
2020/4/16,10.5975389
2020/4/17,10.8262307
2020/4/18,9.5817271
2020/4/19,9.1507885
2020/4/20,10.2480605
2020/4/21,10.3060218
2020/4/22,10.2257242
2020/4/23,10.5125068
2020/4/24,10.2055216
2020/4/25,9.3943329
2020/4/26,8.7196303
2020/4/27,9.8718177
2020/4/28,9.8119331
2020/4/29,9.6578595
2020/4/30,9.9972098
2020/5/1,9.4616092
2020/5/2,8.6827949
2020/5/3,8.4868845
2020/5/4,9.7395011
2020/5/5,10.3127091
2020/5/6,10.453045
2020/5/7,10.0578105
2020/5/8,10.1713393
2020/5/9,10.0531946
2020/5/10,9.2044017
2020/5/11,10.4833825
2020/5/12,10.9231319
2020/5/13,10.3276875
2020/5/14,10.383544
2020/5/15,10.1513323
2020/5/16,9.6400074
2020/5/17,9.4254191
2020/5/18,10.4498974
2020/5/19,10.6535866
2020/5/20,10.6711015
2020/5/21,10.9087952
2020/5/22,11.1874148
2020/5/23,9.984726
2020/5/24,9.4491985
2020/5/25,9.8338631
2020/5/26,11.0369074
2020/5/27,11.4951851
2020/5/28,11.3323346
2020/5/29,11.2721558
2020/5/30,10.2671394
2020/5/31,9.6688256
2020/6/1,10.6949953
2020/6/2,11.4446145
2020/6/3,12.3234547
2020/6/4,12.4632667
2020/6/5,12.491093
2020/6/6,10.8416077
2020/6/7,10.6191571
2020/6/8,11.6855283
2020/6/9,11.9114609
2020/6/10,11.9773863
2020/6/11,11.7854637
2020/6/12,11.7926382
2020/6/13,10.6817177
2020/6/14,10.2241367
2020/6/15,11.0454635
2020/6/16,11.1096348
2020/6/17,11.2504631
2020/6/18,11.8231797
2020/6/19,12.1758738
2020/6/20,11.5823755
2020/6/21,11.0062085
2020/6/22,12.3580036
2020/6/23,12.4513379
2020/6/24,12.2543659
2020/6/25,12.3424514
2020/6/26,12.3665093
2020/6/27,11.6595851
2020/6/28,11.3363628
2020/6/29,12.1013801
2020/6/30,12.2606018
2020/7/1,12.4329232
2020/7/2,13.0167752
2020/7/3,12.9134903
2020/7/4,11.9436366
2020/7/5,12.2050568
2020/7/6,12.8700469
2020/7/7,12.9742787
2020/7/8,13.1041924
2020/7/9,13.2518787
2020/7/10,13.4086983
2020/7/11,12.5710822
2020/7/12,12.1604704
2020/7/13,12.7641697
2020/7/14,12.7173263
2020/7/15,12.9463408
2020/7/16,13.0722064
2020/7/17,13.0502641
2020/7/18,12.5557379
2020/7/19,12.4750697
2020/7/20,13.2536376
2020/7/21,13.3547444
2020/7/22,13.2954544
2020/7/23,13.0635939
2020/7/24,13.2112753
2020/7/25,12.3996473
2020/7/26,12.8929631
2020/7/27,13.6946591
2020/7/28,13.6855819
2020/7/29,13.5145592
2020/7/30,13.6009041
2020/7/31,13.4960169
2020/8/1,12.5697132
2020/8/2,12.2439369
2020/8/3,12.7022485
2020/8/4,12.233396
2020/8/5,12.3659776
2020/8/6,12.4342858
2020/8/7,12.4591276
2020/8/8,12.0477209
2020/8/9,12.5031172
2020/8/10,13.4272868
2020/8/11,13.460346
2020/8/12,13.458134
2020/8/13,13.7426775
2020/8/14,14.124487
2020/8/15,13.3694515
2020/8/16,13.1720672
2020/8/17,13.5949195
2020/8/18,13.6755219
2020/8/19,13.3851264
2020/8/20,13.2964406
2020/8/21,13.5866442
2020/8/22,13.0988316
2020/8/23,12.4947486
2020/8/24,13.2660303
2020/8/25,13.430845
2020/8/26,12.9602767
2020/8/27,13.2054125
2020/8/28,13.2524863
2020/8/29,12.2120682
2020/8/30,11.5583845
2020/8/31,12.1969807
2020/9/1,13.1236013
2020/9/2,13.4565418
2020/9/3,13.6465419
2020/9/4,13.8272388
2020/9/5,12.4696138
2020/9/6,11.5544871
2020/9/7,11.9183836
2020/9/8,12.4208181
2020/9/9,12.7119405
2020/9/10,12.9919213
2020/9/11,13.2388979
2020/9/12,12.0764035
2020/9/13,11.7780244
2020/9/14,12.5064464
2020/9/15,12.4760725
2020/9/16,12.4922794
2020/9/17,12.6830664
2020/9/18,12.5868673
2020/9/19,11.4222038
2020/9/20,10.5277403
2020/9/21,11.0245011
2020/9/22,11.4075464
2020/9/23,11.4297306
2020/9/24,11.5661339
2020/9/25,11.6599266
2020/9/26,10.7207677
2020/9/27,10.6405545
2020/9/28,11.0204433
2020/9/29,11.4239432
2020/9/30,11.1991452
2020/10/1,11.8553943
2020/10/2,11.9811722
2020/10/3,11.418623
2020/10/4,11.0980896
2020/10/5,11.2856282
2020/10/6,11.874658
2020/10/7,11.935953
2020/10/8,11.8828762
2020/10/9,11.9448586
2020/10/10,11.1903479
2020/10/11,10.7502533
2020/10/12,11.7764982
2020/10/13,11.8977762
2020/10/14,11.6335691
2020/10/15,11.7882466
2020/10/16,12.3426198
2020/10/17,11.3237954
2020/10/18,11.3701625
2020/10/19,12.7901118
2020/10/20,12.5544732
2020/10/21,12.3617525
2020/10/22,12.2504103
2020/10/23,12.4434329
2020/10/24,12.1750587
2020/10/25,11.8209973
2020/10/26,12.7948452
2020/10/27,13.1776965
2020/10/28,12.8199511
2020/10/29,12.7574199
2020/10/30,13.2839884
2020/10/31,12.121461
2020/11/1,12.2278068
2020/11/2,12.9648668
2020/11/3,12.1080746
2020/11/4,11.5875779
2020/11/5,12.0346726
2020/11/6,12.1899217
2020/11/7,11.2882438
2020/11/8,10.4914679
2020/11/9,11.6663041
2020/11/10,12.2905635
2020/11/11,12.755982
2020/11/12,12.9503312
2020/11/13,13.2137072
2020/11/14,12.0365249
2020/11/15,11.8241405
2020/11/16,12.6217304
2020/11/17,13.1196111
2020/11/18,12.9805738
2020/11/19,12.7082405
2020/11/20,12.6918453
2020/11/21,12.7451917
2020/11/22,12.0754809
2020/11/23,12.8447671
2020/11/24,13.2927563
2020/11/25,13.2648538
2020/11/26,11.5088704
2020/11/27,11.9922208
2020/11/28,12.2679207
2020/11/29,12.2730064
2020/11/30,13.8104009
2020/12/1,14.1315789
2020/12/2,14.519241
2020/12/3,14.375723
2020/12/4,14.2528545
2020/12/5,13.6991815
2020/12/6,13.5327857
2020/12/7,14.6575781
2020/12/8,14.605986
2020/12/9,14.2404852
2020/12/10,13.5244307
2020/12/11,13.4205213
2020/12/12,12.7658311
2020/12/13,12.56176
2020/12/14,14.4014672
2020/12/15,15.2472689
2020/12/16,15.574823
2020/12/17,15.5664901
2020/12/18,15.3099684
2020/12/19,14.6674469
2020/12/20,13.2209834
2020/12/21,13.9674797
2020/12/22,14.2161813
2020/12/23,14.0404044
2020/12/24,13.6239378
2020/12/25,13.1134537
2020/12/26,14.4467279
2020/12/27,13.890996
2020/12/28,13.8859241
2020/12/29,13.9087795
2020/12/30,13.705276
2020/12/31,13.5521861
2021/1/1,13.3757615
2021/1/2,13.9966723
2021/1/3,13.6470014
2021/1/4,13.8399315
2021/1/5,13.6945001
2021/1/6,13.8751005
2021/1/7,14.7844434
2021/1/8,15.6353404
2021/1/9,15.5835935
2021/1/10,14.5084207
2021/1/11,14.9182804
2021/1/12,14.6569937
2021/1/13,13.96124
2021/1/14,13.282655
2021/1/15,13.9376521
2021/1/16,14.2471902
2021/1/17,13.8503478
2021/1/18,14.6794398
2021/1/19,13.5651061
2021/1/20,13.6313528
2021/1/21,13.8889588
2021/1/22,14.5429215
2021/1/23,14.6986099
2021/1/24,14.2181602
2021/1/25,13.645081
2021/1/26,14.1270861
2021/1/27,14.4564821
2021/1/28,15.0913213
2021/1/29,15.4093235
2021/1/30,14.2660839
2021/1/31,13.7866302
2021/2/1,14.6029084
2021/2/2,14.2949327
2021/2/3,13.9783971
2021/2/4,13.7805458
2021/2/5,14.2101162
2021/2/6,14.3115391
2021/2/7,14.878957
2021/2/8,16.296156
2021/2/9,15.5486349
2021/2/10,15.7193726
2021/2/11,16.1648427
2021/2/12,17.0251324
2021/2/13,16.3442889
2021/2/14,16.3456221
2021/2/15,16.5749739
2021/2/16,15.7914716
2021/2/17,16.1298808
2021/2/18,15.9851142
2021/2/19,16.1592899
2021/2/20,14.9512201
2021/2/21,14.4172739
2021/2/22,13.6366806
2021/2/23,13.0847273
2021/2/24,12.4639204
2021/2/25,13.2491104
2021/2/26,13.9113551
2021/2/27,12.574774
2021/2/28,11.9753442
2021/3/1,13.8522553
2021/3/2,14.261184
2021/3/3,13.7413682
2021/3/4,13.2744535
2021/3/5,14.2005514
2021/3/6,13.4381394
2021/3/7,13.2669479
2021/3/8,12.9238769
2021/3/9,12.1654743
2021/3/10,11.6349313
2021/3/11,12.2391178
2021/3/12,12.8507353
2021/3/13,12.2001807
2021/3/14,11.986337
2021/3/15,13.5718827
2021/3/16,14.1735992
2021/3/17,13.135604
2021/3/18,13.0806226
2021/3/19,14.1469561
2021/3/20,12.6991899
2021/3/21,11.9111725
2021/3/22,12.2728906
2021/3/23,12.2999075
2021/3/24,12.1295894
2021/3/25,12.867254
2021/3/26,12.8478997
2021/3/27,11.9680468
2021/3/28,12.1087025
2021/3/29,11.9910091
2021/3/30,11.7862768
2021/3/31,12.5820919
2021/4/1,13.3499681
2021/4/2,13.3440604
2021/4/3,12.1358501
2021/4/4,11.4045156
2021/4/5,11.4711654
2021/4/6,10.8999935
2021/4/7,11.6130863
2021/4/8,11.9890175
2021/4/9,12.2856573
2021/4/10,11.8364666
2021/4/11,11.4105213
2021/4/12,11.949818
2021/4/13,12.0598774
2021/4/14,12.4662593
2021/4/15,12.9901364
2021/4/16,13.5636983
2021/4/17,12.5131273
2021/4/18,12.2647245
2021/4/19,12.1334931
2021/4/20,12.3883249
2021/4/21,12.8301179
2021/4/22,12.8552969
2021/4/23,12.7539313
2021/4/24,12.0452551
2021/4/25,11.2272488
2021/4/26,11.5207481
2021/4/27,11.4341813
2021/4/28,11.8962545
2021/4/29,12.0759703
2021/4/30,12.3841395
2021/5/1,11.5357956
2021/5/2,10.9221758
2021/5/3,11.5758823
2021/5/4,11.9747123
2021/5/5,12.4899518
2021/5/6,12.2703214
2021/5/7,12.312264
2021/5/8,11.5198568
2021/5/9,11.6377079
2021/5/10,12.5242115
2021/5/11,12.511747
2021/5/12,12.4657266
2021/5/13,12.3052555
2021/5/14,12.1202543
2021/5/15,11.5561016
2021/5/16,11.3716965
2021/5/17,11.6876053
2021/5/18,11.501572
2021/5/19,12.082204
2021/5/20,12.1965252
2021/5/21,12.3272773
2021/5/22,12.0133934
2021/5/23,11.3618283
2021/5/24,12.1524543
2021/5/25,12.6025516
2021/5/26,12.6604518
2021/5/27,12.9075723
2021/5/28,12.853667
2021/5/29,11.9623567
2021/5/30,11.491913
2021/5/31,11.8241483
2021/6/1,12.4072973
2021/6/2,12.3346224
2021/6/3,12.6565795
2021/6/4,13.0646672
2021/6/5,12.5138049
2021/6/6,12.2589365
2021/6/7,13.3167379
2021/6/8,13.5214776
2021/6/9,13.6752801
2021/6/10,13.4635025
2021/6/11,13.7937619
2021/6/12,13.421969
2021/6/13,13.2807693
2021/6/14,13.5969857
2021/6/15,13.8357822
2021/6/16,13.393953
2021/6/17,13.5003335
2021/6/18,14.2122901
2021/6/19,13.4181208
2021/6/20,12.8474273
2021/6/21,13.2195081
2021/6/22,12.8482018
2021/6/23,12.4473695
2021/6/24,12.9919687
2021/6/25,13.7356812
2021/6/26,13.3891715
2021/6/27,13.515563
2021/6/28,14.2506376
2021/6/29,14.7567173
2021/6/30,14.8977501
2021/7/1,13.8468823
2021/7/2,13.6243114
2021/7/3,13.2428057
2021/7/4,12.4997745
2021/7/5,13.4362148
2021/7/6,13.6207427
2021/7/7,14.0825421
2021/7/8,13.9470145
2021/7/9,14.1076957
2021/7/10,13.3598172
2021/7/11,12.807833
2021/7/12,13.4279323
2021/7/13,13.4725148
2021/7/14,13.2576758
2021/7/15,13.5984173
2021/7/16,14.287344
2021/7/17,13.575252
2021/7/18,13.2902333
2021/7/19,13.5797895
2021/7/20,13.9855184
2021/7/21,13.7207981
2021/7/22,13.0420261
2021/7/23,14.0279174
2021/7/24,13.6848578
2021/7/25,13.701987
2021/7/26,14.1706336
2021/7/27,14.3430457
2021/7/28,14.2103093
2021/7/29,14.3837834
2021/7/30,14.5714563
2021/7/31,13.4399756
2021/8/1,13.2684956
2021/8/2,13.5119845
2021/8/3,13.5078922
2021/8/4,13.6839398
2021/8/5,13.4027948
2021/8/6,14.142416
2021/8/7,13.3050755
2021/8/8,13.2267479
2021/8/9,13.8816863
2021/8/10,14.3010715
2021/8/11,14.189845
2021/8/12,14.2577434
2021/8/13,15.0460676
2021/8/14,14.0200013
2021/8/15,13.221237
2021/8/16,13.5270623
2021/8/17,13.6125404
2021/8/18,13.7894581
2021/8/19,14.0997878
2021/8/20,14.2673532
2021/8/21,13.5630985
2021/8/22,12.9611602
2021/8/23,13.7822666
2021/8/24,14.241155
2021/8/25,14.5395002
2021/8/26,14.1231282
2021/8/27,14.8129252
2021/8/28,13.9276577
2021/8/29,13.7050416
2021/8/30,14.0666608
2021/8/31,13.7989933
2021/9/1,13.4618809
2021/9/2,12.8539927
2021/9/3,13.1239336
2021/9/4,13.1452868
2021/9/5,12.937794
2021/9/6,12.5543364
2021/9/7,12.9233088
2021/9/8,13.28352
2021/9/9,13.250298
2021/9/10,13.4197886
2021/9/11,12.4650507
2021/9/12,12.5564932
2021/9/13,13.1808999
2021/9/14,13.2957384
2021/9/15,13.5365837
2021/9/16,12.9685381
2021/9/17,14.0592298
2021/9/18,13.2972391
2021/9/19,12.5169188
2021/9/20,12.7450128
2021/9/21,12.7597222
2021/9/22,12.6918149
2021/9/23,12.2515987
2021/9/24,12.5725759
2021/9/25,12.0588525
2021/9/26,11.3297178
2021/9/27,12.0627989
2021/9/28,12.2933479
2021/9/29,12.4191308
2021/9/30,12.7999449
2021/10/1,13.5274779
2021/10/2,12.6682887
2021/10/3,12.3668064
2021/10/4,12.907554
2021/10/5,12.6674971
2021/10/6,12.4616268
2021/10/7,12.8378175
2021/10/8,12.8077703
2021/10/9,11.8442947
2021/10/10,11.3741917
2021/10/11,12.3307905
2021/10/12,12.1121395
2021/10/13,12.4882272
2021/10/14,12.6878449
2021/10/15,12.4815821
2021/10/16,11.8138118
2021/10/17,11.4719685
2021/10/18,11.8006899
2021/10/19,11.6955337
2021/10/20,12.0781858
2021/10/21,12.3238498
2021/10/22,12.8753752
2021/10/23,12.3186164
2021/10/24,12.0385935
2021/10/25,12.4891056
2021/10/26,12.1043802
2021/10/27,11.9011777
2021/10/28,11.8367534
2021/10/29,12.4950255
2021/10/30,12.1695932
2021/10/31,11.5557569
2021/11/1,12.897949
2021/11/2,13.5585838
2021/11/3,13.9914766
2021/11/4,13.7737176
2021/11/5,13.9634483
2021/11/6,12.9096145
2021/11/7,12.1118198
2021/11/8,12.1592374
2021/11/9,12.5910156
2021/11/10,12.1406791
2021/11/11,12.2757235
2021/11/12,12.6714343
2021/11/13,12.942109
2021/11/14,12.9518404
2021/11/15,13.5028572
2021/11/16,12.8019235
2021/11/17,12.4275609
2021/11/18,12.6212834
2021/11/19,13.8294541
2021/11/20,13.7115134
2021/11/21,12.7343322
2021/11/22,13.5535635
2021/11/23,13.9462091
2021/11/24,13.5941131
2021/11/25,12.9764708
2021/11/26,13.1760011
2021/11/27,13.6359504
2021/11/28,13.5896499
2021/11/29,14.1799347
2021/11/30,13.9571879
2021/12/1,13.6796217
2021/12/2,12.9720987
2021/12/3,13.2433626
2021/12/4,13.3004688
2021/12/5,12.6477959
2021/12/6,13.2163602
2021/12/7,15.0536714
2021/12/8,14.8627711
2021/12/9,14.1413092
2021/12/10,13.6569086
2021/12/11,12.5903459
2021/12/12,12.6738051
2021/12/13,13.780254
2021/12/14,13.2818714
2021/12/15,12.7347704
2021/12/16,12.9120055
2021/12/17,13.9491664
2021/12/18,13.6816171
2021/12/19,14.0600695
